YearWeek,WeekStartDate,WeekEndDate,Cases,temp_mean_C,temp_max_C,temp_min_C,precipitation_sum (mm),rain_sum (mm),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm),District_ampara,District_anuradhapura,District_badulla,District_batticaloa,District_colombo,District_galle,District_gampaha,District_hambantota,District_jaffna,District_kalmunai,District_kalutara,District_kandy,District_kegalle,District_kilinochchi,District_kurunegala,District_mannar,District_matale,District_matara,District_monaragala,District_mullaitivu,District_nuwara eliya,District_polonnaruwa,District_puttalam,District_ratnapura,District_trincomalee,District_vavuniya,sunshine_duration (h),daylight_duration (h)
2023-W42,2023-10-16,2023-10-22,1,25.657,33.1,22.8,159.8,129.5,13.2,23.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.41769166666667,83.60315555555555
2023-W42,2023-10-16,2023-10-22,4,25.586,31.4,22.7,104.9,104.9,14.8,23.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.141841666666664,83.42997777777778
2023-W42,2023-10-16,2023-10-22,32,22.657,27.2,18.9,111.5,111.5,13.6,19.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.63905555555556,83.64923611111111
2023-W42,2023-10-16,2023-10-22,11,25.671,29.8,23.0,214.8,129.5,16.7,25.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.355241666666664,83.53395833333333
2023-W42,2023-10-16,2023-10-22,213,25.314,29.3,22.9,167.2,129.5,17.4,20.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.38090277777778,83.66075833333333
2023-W42,2023-10-16,2023-10-22,79,25.286,29.2,22.9,126.4,126.4,14.3,18.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.927908333333335,83.79876666666667
2023-W42,2023-10-16,2023-10-22,155,25.086,30.5,22.3,175.6,129.5,13.7,20.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.830666666666666,83.63772222222222
2023-W42,2023-10-16,2023-10-22,3,25.914,29.4,23.4,99.4,99.4,21.3,21.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.77458055555555,83.78727777777777
2023-W42,2023-10-16,2023-10-22,14,27.671,32.0,23.6,38.7,38.7,16.0,29.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.56718333333333,83.20963888888889
2023-W42,2023-10-16,2023-10-22,36,25.257,29.3,22.8,176.0,129.5,13.3,20.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.183702777777775,83.71829722222222
2023-W42,2023-10-16,2023-10-22,135,22.971,27.5,19.4,95.7,95.7,12.3,19.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.92766388888889,83.60315555555555
2023-W42,2023-10-16,2023-10-22,48,24.014,29.0,20.8,123.5,123.5,16.6,20.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.603877777777775,83.60315555555555
2023-W42,2023-10-16,2023-10-22,3,26.8,31.9,22.8,34.5,34.5,14.5,28.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70.74525833333333,83.25613055555556
2023-W42,2023-10-16,2023-10-22,55,24.9,30.6,22.2,122.4,122.4,13.8,21.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.99718333333333,83.56857222222222
2023-W42,2023-10-16,2023-10-22,0,27.1,30.6,23.5,30.1,30.1,19.8,29.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.23787777777777,83.32575555555555
2023-W42,2023-10-16,2023-10-22,43,23.729,29.2,20.4,126.5,126.5,14.7,20.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.777566666666665,83.56857222222222
2023-W42,2023-10-16,2023-10-22,24,26.0,28.1,24.4,104.4,104.4,20.4,20.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.23993888888889,83.82174722222221
2023-W42,2023-10-16,2023-10-22,9,24.657,31.1,21.8,135.4,129.5,15.7,22.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46.07822222222222,83.67226666666666
2023-W42,2023-10-16,2023-10-22,0,26.757,31.6,23.7,45.7,45.7,15.9,28.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74.150925,83.27935555555555
2023-W42,2023-10-16,2023-10-22,1,21.649499999999996,24.2,17.299999999999997,123.6,123.6,9.7,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37.99177777777778,83.64923611111111
2023-W42,2023-10-16,2023-10-22,6,26.029,32.2,22.9,151.8,129.5,18.3,25.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.73755,83.49932222222222
2023-W42,2023-10-16,2023-10-22,22,25.857,30.1,23.1,72.0,72.0,16.4,22.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.73425833333333,83.47622222222223
2023-W42,2023-10-16,2023-10-22,18,25.143,30.1,22.2,153.9,129.5,15.0,19.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.927619444444446,83.69528055555556
2023-W42,2023-10-16,2023-10-22,3,26.071,32.1,23.2,129.0,129.0,15.4,25.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.27664444444444,83.39526666666667
2023-W42,2023-10-16,2023-10-22,4,25.971,32.0,22.9,125.4,125.4,13.7,26.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.779091666666666,83.36052777777779
2023-W43,2023-10-23,2023-10-29,5,26.229,32.5,22.8,20.1,20.1,12.3,29.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.50352777777778,83.30676944444444
2023-W43,2023-10-23,2023-10-29,8,26.286,32.7,22.8,40.4,40.4,13.8,29.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0127,83.08908055555555
2023-W43,2023-10-23,2023-10-29,37,22.971,27.6,18.3,73.5,73.5,10.7,26.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.05037222222222,83.36468611111111
2023-W43,2023-10-23,2023-10-29,19,26.643,30.5,23.4,13.2,13.2,15.0,29.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.47519166666666,83.21979444444445
2023-W43,2023-10-23,2023-10-29,308,25.571,29.8,22.3,89.6,89.6,16.0,26.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.48762500000001,83.37915833333332
2023-W43,2023-10-23,2023-10-29,58,25.757,30.4,22.7,79.0,79.0,14.6,25.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.33705,83.552575
2023-W43,2023-10-23,2023-10-29,197,25.529,31.0,21.8,121.8,121.8,13.6,26.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.20287777777777,83.35021388888889
2023-W43,2023-10-23,2023-10-29,6,26.057,30.0,23.0,80.1,80.1,16.8,26.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.09183888888889,83.5381361111111
2023-W43,2023-10-23,2023-10-29,24,27.8,33.1,23.8,48.3,48.3,17.2,30.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.60000833333334,82.81200555555554
2023-W43,2023-10-23,2023-10-29,43,25.571,30.4,22.2,125.3,125.3,15.1,26.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.89590833333333,83.45146666666668
2023-W43,2023-10-23,2023-10-29,197,23.7,29.3,18.9,71.5,71.5,10.7,26.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.90270833333334,83.30676944444444
2023-W43,2023-10-23,2023-10-29,38,24.771,30.3,21.2,62.5,62.5,16.7,26.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3429,83.30676944444444
2023-W43,2023-10-23,2023-10-29,1,26.9,32.3,22.9,32.5,32.5,14.0,28.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70.28228055555556,82.870475
2023-W43,2023-10-23,2023-10-29,86,25.657,32.3,21.8,36.6,36.6,14.5,28.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64.09051944444444,83.26330555555556
2023-W43,2023-10-23,2023-10-29,0,27.214,32.6,23.5,28.6,28.6,17.7,29.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.89783888888888,82.95804166666667
2023-W43,2023-10-23,2023-10-29,57,24.457,30.8,20.6,62.8,62.8,11.9,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.411275,83.26330555555556
2023-W43,2023-10-23,2023-10-29,14,26.343,28.5,23.9,58.5,58.5,19.8,26.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60.42742222222222,83.58143888888888
2023-W43,2023-10-23,2023-10-29,10,25.229,31.5,21.3,86.4,86.4,15.5,27.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61.294897222222225,83.39362222222222
2023-W43,2023-10-23,2023-10-29,0,27.1,31.3,24.1,24.3,24.3,15.3,30.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73.73613611111112,82.89967777777778
2023-W43,2023-10-23,2023-10-29,6,21.649499999999996,24.2,17.299999999999997,58.4,58.4,9.6,22.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61.636519444444446,83.36468611111111
2023-W43,2023-10-23,2023-10-29,15,26.414,32.2,22.5,55.7,55.7,15.3,30.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.78048333333334,83.17626388888888
2023-W43,2023-10-23,2023-10-29,32,26.057,31.6,22.4,91.6,91.6,16.3,28.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71.13126111111112,83.14721388888888
2023-W43,2023-10-23,2023-10-29,25,25.529,30.9,22.4,136.4,129.5,10.9,24.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.06352777777778,83.42255277777778
2023-W43,2023-10-23,2023-10-29,12,26.829,31.5,23.5,29.4,29.4,13.3,30.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.93742222222221,83.0454388888889
2023-W43,2023-10-23,2023-10-29,1,26.129,32.7,22.5,52.4,52.4,15.0,28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.62573888888889,83.00176111111112
2023-W45,2023-11-06,2023-11-12,8,25.6,31.0,23.0,136.7,129.5,14.1,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.381144444444445,82.75778888888888
2023-W45,2023-11-06,2023-11-12,13,25.214,30.9,22.4,99.9,99.9,16.3,19.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.955358333333336,82.45705555555556
2023-W45,2023-11-06,2023-11-12,11,22.629,26.8,19.2,161.8,129.5,9.3,19.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.75309444444445,82.837775
2023-W45,2023-11-06,2023-11-12,36,25.886,29.2,23.0,94.5,94.5,14.4,24.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.66388611111111,82.63765277777777
2023-W45,2023-11-06,2023-11-12,360,25.314,29.5,22.6,136.0,129.5,16.4,23.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.95708055555555,82.85776666666668
2023-W45,2023-11-06,2023-11-12,108,25.443,29.6,22.4,114.7,114.7,14.3,23.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.447513888888885,83.09721944444445
2023-W45,2023-11-06,2023-11-12,214,25.243,31.0,22.1,147.1,129.5,12.4,22.68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.442652777777774,82.81779166666666
2023-W45,2023-11-06,2023-11-12,27,25.771,29.6,23.1,70.7,70.7,14.7,23.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.42049166666666,83.07728333333333
2023-W45,2023-11-06,2023-11-12,0,26.371,30.2,23.0,125.5,125.5,21.9,23.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.01044722222221,82.07409166666666
2023-W45,2023-11-06,2023-11-12,87,25.386,30.0,22.5,165.9,129.5,13.6,23.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.72343611111111,82.95761388888889
2023-W45,2023-11-06,2023-11-12,310,23.329,28.6,19.9,173.4,129.5,12.7,20.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.01531666666667,82.75778888888888
2023-W45,2023-11-06,2023-11-12,67,24.157,29.3,21.0,183.9,129.5,10.7,21.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.967036111111106,82.75778888888888
2023-W45,2023-11-06,2023-11-12,2,25.843,30.3,23.0,117.9,117.9,18.8,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.744725,82.15492499999999
2023-W45,2023-11-06,2023-11-12,91,25.0,31.3,21.9,149.4,129.5,15.9,23.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.74196944444444,82.69774166666666
2023-W45,2023-11-06,2023-11-12,2,25.943,29.7,23.4,62.0,62.0,19.9,20.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.39830277777778,82.27596111111112
2023-W45,2023-11-06,2023-11-12,41,23.957,29.7,20.3,179.8,129.5,12.1,22.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.05083333333334,82.69774166666666
2023-W45,2023-11-06,2023-11-12,31,26.029,28.5,24.4,70.9,70.9,21.4,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62.33637777777778,83.13706111111111
2023-W45,2023-11-06,2023-11-12,12,24.6,30.2,21.5,147.7,129.5,13.0,21.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47.371275,82.87773888888889
2023-W45,2023-11-06,2023-11-12,0,26.314,29.2,23.6,121.1,121.1,18.9,23.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62.84883333333333,82.19529722222222
2023-W45,2023-11-06,2023-11-12,10,21.649499999999996,24.2,17.299999999999997,172.9,129.5,8.3,19.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.195119444444444,82.837775
2023-W45,2023-11-06,2023-11-12,6,25.414,30.6,22.9,120.8,120.8,13.0,20.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.153191666666665,82.57750555555556
2023-W45,2023-11-06,2023-11-12,99,25.571,30.8,22.8,145.2,129.5,14.6,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.891200000000005,82.53737777777778
2023-W45,2023-11-06,2023-11-12,36,25.286,30.5,22.2,200.2,129.5,15.8,21.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48.45925555555556,82.91768611111111
2023-W45,2023-11-06,2023-11-12,11,25.8,29.3,23.3,108.3,108.3,18.4,21.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.762286111111116,82.39674722222222
2023-W45,2023-11-06,2023-11-12,2,25.114,30.4,22.2,90.7,90.7,17.0,19.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.68122222222222,82.33638611111111
2023-W46,2023-11-13,2023-11-19,3,25.729,32.0,23.1,113.7,113.7,17.7,20.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.01422222222222,82.52159444444445
2023-W46,2023-11-13,2023-11-19,13,25.2,30.8,22.3,95.2,95.2,13.8,18.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.13364166666666,82.18489722222222
2023-W46,2023-11-13,2023-11-19,10,22.9,27.7,19.9,136.3,129.5,10.7,18.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.18928888888889,82.61114166666667
2023-W46,2023-11-13,2023-11-19,24,25.829,30.7,23.6,144.3,129.5,14.1,20.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.33799444444445,82.3870888888889
2023-W46,2023-11-13,2023-11-19,433,25.629,29.5,23.1,102.2,102.2,14.4,19.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.15625555555555,82.63351666666667
2023-W46,2023-11-13,2023-11-19,155,25.629,29.9,23.4,131.3,129.5,16.6,19.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.62151388888889,82.9015611111111
2023-W46,2023-11-13,2023-11-19,233,25.471,30.8,22.5,76.3,76.3,11.6,20.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.60937222222222,82.58876111111111
2023-W46,2023-11-13,2023-11-19,32,26.271,29.4,23.7,95.1,95.1,23.4,22.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.60685277777778,82.87925555555556
2023-W46,2023-11-13,2023-11-19,0,25.743,29.8,23.3,194.1,129.5,21.6,18.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66914444444445,81.75606111111111
2023-W46,2023-11-13,2023-11-19,70,25.643,29.9,22.9,134.6,129.5,14.1,19.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.32633333333333,82.74529166666666
2023-W46,2023-11-13,2023-11-19,320,23.243,28.1,20.3,100.7,100.7,12.7,18.79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.97637777777778,82.52159444444445
2023-W46,2023-11-13,2023-11-19,80,24.314,29.6,21.1,105.3,105.3,15.7,19.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.11357777777778,82.52159444444445
2023-W46,2023-11-13,2023-11-19,1,25.629,29.7,23.0,146.1,129.5,18.1,17.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40.198705555555556,81.84658611111112
2023-W46,2023-11-13,2023-11-19,110,25.086,30.4,22.4,109.6,109.6,16.9,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.541802777777775,82.45437222222222
2023-W46,2023-11-13,2023-11-19,5,26.171,29.2,23.5,76.7,76.7,23.2,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.947858333333336,81.98211388888889
2023-W46,2023-11-13,2023-11-19,40,23.857,29.1,21.3,147.2,129.5,15.3,19.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.00590833333333,82.45437222222222
2023-W46,2023-11-13,2023-11-19,29,26.429,28.7,24.3,137.7,129.5,25.5,21.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.38914444444445,82.94616666666667
2023-W46,2023-11-13,2023-11-19,26,24.971,30.5,22.4,131.8,129.5,16.2,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44.88679444444444,82.65588333333334
2023-W46,2023-11-13,2023-11-19,5,26.029,28.8,23.9,119.8,119.8,17.5,18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.12219166666667,81.89179444444446
2023-W46,2023-11-13,2023-11-19,16,21.649499999999996,24.2,17.299999999999997,179.6,129.5,13.0,15.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.44236111111111,82.61114166666667
2023-W46,2023-11-13,2023-11-19,1,25.757,31.4,22.7,142.9,129.5,15.5,21.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45.02189444444445,82.31975555555556
2023-W46,2023-11-13,2023-11-19,105,25.886,30.3,23.1,93.2,93.2,17.1,20.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.75261944444444,82.27483055555555
2023-W46,2023-11-13,2023-11-19,68,25.443,30.3,22.9,123.4,123.4,14.2,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.33566944444445,82.70059444444445
2023-W46,2023-11-13,2023-11-19,11,25.671,30.5,23.2,131.9,129.5,15.8,18.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.176630555555555,82.11736666666667
2023-W46,2023-11-13,2023-11-19,0,25.029,30.1,22.3,88.4,88.4,14.3,17.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.54906388888889,82.04978055555556
2023-W47,2023-11-20,2023-11-26,4,25.971,31.2,22.8,81.3,81.3,13.4,24.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.49008055555555,82.31344166666668
2023-W47,2023-11-20,2023-11-26,9,25.871,30.9,22.8,81.7,81.7,17.5,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.498358333333336,81.944925
2023-W47,2023-11-20,2023-11-26,113,22.786,27.3,17.299999999999997,51.6,51.6,10.1,22.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.64011111111111,82.41144722222222
2023-W47,2023-11-20,2023-11-26,45,26.286,29.9,23.2,87.5,87.5,16.6,25.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.81271111111111,82.1662388888889
2023-W47,2023-11-20,2023-11-26,359,25.671,30.0,22.5,121.2,121.2,14.9,23.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.11103333333333,82.43593055555554
2023-W47,2023-11-20,2023-11-26,158,25.929,30.4,22.6,120.7,120.7,17.2,25.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.96595277777777,82.72926944444444
2023-W47,2023-11-20,2023-11-26,253,25.514,31.3,21.6,142.4,129.5,10.7,23.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.97305,82.38695833333333
2023-W47,2023-11-20,2023-11-26,11,26.486,30.5,23.4,37.2,37.2,19.5,27.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.59448333333334,82.70485555555555
2023-W47,2023-11-20,2023-11-26,35,26.3,30.8,23.2,97.9,97.9,19.2,22.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.795544444444445,81.47551111111112
2023-W47,2023-11-20,2023-11-26,67,25.786,30.4,22.7,152.2,129.5,13.3,25.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.777316666666664,82.55826111111111
2023-W47,2023-11-20,2023-11-26,334,23.529,28.2,19.6,128.1,128.1,19.4,22.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.51428055555556,82.31344166666668
2023-W47,2023-11-20,2023-11-26,68,24.586,30.6,20.8,114.3,114.3,14.8,23.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58.518224999999994,82.31344166666668
2023-W47,2023-11-20,2023-11-26,3,26.029,30.6,22.9,98.0,98.0,20.0,22.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55.98551666666666,81.57460277777778
2023-W47,2023-11-20,2023-11-26,113,25.3,31.8,21.1,168.5,129.5,13.0,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59.20843055555556,82.23987222222222
2023-W47,2023-11-20,2023-11-26,0,26.4,31.4,23.7,92.6,92.6,17.5,23.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.09518611111111,81.72296666666666
2023-W47,2023-11-20,2023-11-26,118,24.243,31.0,19.0,134.3,129.5,13.6,23.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.43371944444445,82.23987222222222
