YearWeek,WeekStartDate,WeekEndDate,Cases,temp_mean_C,temp_max_C,temp_min_C,precipitation_sum (mm),rain_sum (mm),sunshine_duration (s),daylight_duration (s),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm),District_ampara,District_anuradhapura,District_badulla,District_batticaloa,District_colombo,District_galle,District_gampaha,District_hambantota,District_jaffna,District_kalmunai,District_kalutara,District_kandy,District_kegalle,District_kilinochchi,District_kurunegala,District_mannar,District_matale,District_matara,District_monaragala,District_mullaitivu,District_nuwara eliya,District_polonnaruwa,District_puttalam,District_ratnapura,District_trincomalee,District_vavuniya
2025-W12,2025-03-17,2025-03-23,18,25.243,33.5,20.4,29.6,29.6,267436.7,305207.51,14.4,30.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W12,2025-03-17,2025-03-23,1,27.871,33.1,23.5,14.6,14.6,284925.42,305218.2,19.0,34.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-W12,2025-03-17,2025-03-23,19,26.5,34.0,21.2,24.0,24.0,270680.97,305208.41,13.1,31.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-W12,2025-03-17,2025-03-23,0,27.943,33.6,23.5,20.1,20.1,274961.93,305215.76,18.3,33.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-W12,2025-03-17,2025-03-23,29,25.0,33.4,19.1,49.4,49.4,271802.8,305208.41,10.3,31.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-W12,2025-03-17,2025-03-23,34,26.9,30.0,23.9,15.0,15.0,267898.69,305202.77,26.9,30.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-W12,2025-03-17,2025-03-23,21,25.986,32.0,21.4,40.0,40.0,261641.84,305205.85,14.4,30.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-W12,2025-03-17,2025-03-23,1,28.143,30.8,23.7,6.7,6.7,284369.85,305217.37,20.4,35.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-W12,2025-03-17,2025-03-23,5,16.343,22.4,12.0,12.9,12.9,272281.19,305206.38,10.8,28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-W12,2025-03-17,2025-03-23,2,26.857,32.3,22.8,24.3,24.3,276731.18,305210.31,16.5,32.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-W12,2025-03-17,2025-03-23,10,27.2,34.2,22.9,29.3,29.3,267191.33,305210.98,16.1,32.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-W12,2025-03-17,2025-03-23,75,26.429,33.3,22.9,28.4,28.4,248803.14,305205.33,11.7,29.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-W12,2025-03-17,2025-03-23,20,27.829,31.2,23.6,15.5,15.5,282564.96,305213.45,17.1,34.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-W12,2025-03-17,2025-03-23,2,26.914,32.4,22.4,16.2,16.2,281495.26,305214.59,17.9,33.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-W13,2025-03-24,2025-03-30,2,26.771,31.8,23.0,28.7,28.7,277692.12,306392.31,15.1,32.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,8,27.771,33.8,23.0,1.1,1.1,284170.12,306570.71,18.5,37.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,7,22.929,28.9,16.4,24.4,24.4,259841.72,306345.05,14.3,30.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,48,27.371,31.2,23.3,15.0,15.0,280980.38,306463.44,18.9,34.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,263,28.214,33.2,23.3,11.3,11.3,281562.45,306333.26,13.4,35.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,38,26.9,33.3,23.1,27.9,27.9,277888.98,306192.29,13.7,31.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,142,27.071,33.6,21.9,26.2,26.2,273488.12,306356.83,12.8,33.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,11,27.414,31.6,24.0,13.0,13.0,275776.19,306203.98,22.4,33.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,15,28.457,33.3,24.8,1.4,1.4,285904.64,306799.5,20.6,38.59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,39,26.914,31.8,22.5,12.7,12.7,275494.44,306274.38,15.0,32.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,46,25.086,32.8,19.1,25.0,25.0,268272.74,306392.31,14.6,33.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,20,25.914,34.0,20.7,23.2,23.2,261917.44,306392.31,16.6,34.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,0,27.929,34.7,22.1,0.2,0.2,285169.97,306751.06,21.3,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,13,27.757,35.6,22.3,9.7,9.7,269065.94,306427.85,16.9,37.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,5,28.4,33.6,23.4,1.5,1.5,287397.03,306678.68,20.7,38.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,36,26.0,33.6,20.7,7.5,7.5,268784.83,306427.85,15.0,35.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,43,27.114,30.0,25.0,16.5,16.5,277141.93,306168.89,28.2,31.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,15,25.829,32.5,21.0,48.2,48.2,268285.82,306321.47,15.7,31.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,0,27.929,31.8,23.8,1.0,1.0,284784.29,306726.92,18.7,37.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,15,16.257,22.4,11.4,13.7,13.7,257324.71,306345.05,13.2,28.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-W13,2025-03-24,2025-03-30,2,27.243,33.7,22.5,20.2,20.2,280298.23,306499.13,17.1,36.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-W13,2025-03-24,2025-03-30,6,27.857,34.0,23.1,9.4,9.4,286480.87,306522.96,15.8,36.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-W13,2025-03-24,2025-03-30,52,26.5,33.4,22.4,43.7,43.7,256905.95,306297.9,13.3,31.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-W13,2025-03-24,2025-03-30,36,27.557,32.4,23.2,7.6,7.6,284053.13,306606.64,18.3,35.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-W13,2025-03-24,2025-03-30,0,27.643,34.4,22.7,0.6,0.6,284741.38,306642.63,20.1,38.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-W14,2025-03-31,2025-04-06,3,26.3,32.2,23.2,110.7,110.7,235736.9,307565.73,17.9,27.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,3,26.629,33.8,22.9,88.9,88.9,228242.62,307915.15,18.8,30.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,9,22.657,28.2,17.9,63.7,63.7,173591.98,307473.01,10.6,22.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,58,27.186,31.8,23.8,82.4,82.4,253130.87,307705.15,19.7,30.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,299,27.314,33.5,23.2,53.6,53.6,228675.24,307449.86,14.4,30.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,42,26.2,31.2,23.1,94.1,94.1,243237.17,307172.87,17.0,27.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,140,26.657,34.1,22.8,89.9,89.9,224791.87,307496.17,14.0,28.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,7,26.586,30.0,24.0,48.6,48.6,242164.0,307195.9,21.7,27.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,8,28.1,33.6,23.3,38.4,38.4,252692.92,308361.89,21.0,33.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,25,26.086,31.8,22.9,69.4,69.4,230786.91,307334.27,14.6,27.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,67,24.014,33.4,19.8,60.4,60.4,205530.35,307565.73,14.0,26.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,17,25.014,33.8,21.2,79.8,79.8,200946.12,307565.73,16.5,27.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,1,27.414,35.3,22.8,47.1,47.1,237621.57,308267.43,17.5,31.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,19,26.214,36.1,22.4,88.0,88.0,193087.48,307635.42,16.9,27.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,2,27.486,34.1,23.9,36.8,36.8,237529.64,308126.16,17.7,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,49,24.586,33.7,21.2,100.6,100.6,191691.72,307635.42,12.4,25.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,34,26.571,28.8,24.6,58.5,58.5,248369.17,307126.86,24.6,27.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,25,24.943,30.5,21.7,83.5,83.5,166534.35,307426.7,13.7,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,0,27.671,32.4,24.2,27.6,27.6,260056.5,308220.29,22.0,33.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,1,16.014,21.4,12.2,94.9,94.9,188582.63,307473.01,11.8,21.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-W14,2025-03-31,2025-04-06,4,26.414,33.1,22.8,111.7,111.7,213968.66,307775.05,19.2,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-W14,2025-03-31,2025-04-06,15,26.814,33.1,23.2,67.5,67.5,237858.18,307821.7,22.9,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-W14,2025-03-31,2025-04-06,128,26.029,32.6,22.9,91.5,91.5,215774.4,307380.46,14.6,26.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-W14,2025-03-31,2025-04-06,23,27.2,32.7,23.7,47.4,47.4,253180.15,307985.36,15.7,31.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-W14,2025-03-31,2025-04-06,2,26.571,33.9,23.0,72.6,72.6,226616.06,308055.69,17.8,31.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-W15,2025-04-07,2025-04-13,8,26.757,33.0,22.4,67.5,67.5,222036.77,308734.43,17.1,27.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,6,27.057,32.2,23.2,18.6,18.6,258216.06,309253.34,27.0,32.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,13,23.143,30.1,18.1,23.2,23.2,196324.39,308596.67,11.2,26.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,78,27.671,33.3,23.9,46.4,46.4,242564.81,308941.57,17.0,30.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,279,26.571,30.5,23.9,55.2,55.2,199775.92,308562.25,16.0,25.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,38,26.2,30.3,23.5,75.6,75.6,196376.84,308150.49,20.3,24.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,156,26.0,31.7,23.0,53.0,53.0,202630.13,308631.08,15.3,25.31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,20,27.257,32.9,24.4,46.0,46.0,216797.68,308184.73,28.3,30.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,13,29.286,32.8,26.2,10.1,10.1,274197.45,309916.17,36.0,38.41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,56,26.0,30.3,23.4,71.4,71.4,198460.78,308390.43,16.5,24.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,60,23.829,30.1,19.4,27.7,27.7,230714.21,308734.43,16.9,27.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,25,24.943,31.6,21.7,53.9,53.9,226454.74,308734.43,17.9,27.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,0,28.486,33.8,23.7,7.3,7.3,280377.93,309776.07,25.8,36.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,33,26.157,32.6,22.6,24.0,24.0,233680.77,308837.92,22.4,29.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,0,29.014,32.1,24.5,5.9,5.9,276408.8,309566.49,32.1,38.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,36,24.7,31.0,21.4,32.6,32.6,231225.61,308837.92,18.8,28.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,39,26.786,29.3,24.9,71.1,71.1,200485.73,308082.04,29.1,25.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,61,25.571,32.9,21.9,47.5,47.5,201332.75,308527.87,20.2,26.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,0,28.671,34.5,24.1,9.6,9.6,274260.33,309706.13,26.3,37.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,2,16.129,21.4,13.2,25.5,25.5,223645.79,308596.67,16.4,22.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-W15,2025-04-07,2025-04-13,7,27.486,33.4,23.3,33.4,33.4,239688.24,309045.35,23.6,33.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-W15,2025-04-07,2025-04-13,7,27.414,31.2,22.8,24.5,24.5,245570.42,309114.61,26.1,31.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-W15,2025-04-07,2025-04-13,192,25.471,32.2,22.6,98.4,98.4,171068.01,308459.12,12.1,22.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-W15,2025-04-07,2025-04-13,37,28.086,33.7,24.0,21.5,21.5,266858.65,309357.56,24.2,35.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-W15,2025-04-07,2025-04-13,1,27.286,32.7,22.7,9.1,9.1,275256.48,309461.94,27.0,34.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-W16,2025-04-14,2025-04-20,5,27.571,33.8,23.7,23.0,23.0,267195.65,309863.45,15.7,32.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,5,28.414,34.4,24.0,16.4,16.4,280020.2,310545.35,21.9,36.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,13,23.286,28.8,17.8,19.8,19.8,248662.57,309682.35,11.0,28.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,56,28.314,32.7,24.8,23.4,23.4,272346.15,310135.64,15.8,34.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,279,28.171,32.3,24.5,13.7,13.7,271498.74,309637.12,16.6,34.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,36,27.5,31.0,23.8,19.3,19.3,278866.91,309095.76,19.1,31.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,177,27.5,32.7,23.6,18.2,18.2,273859.21,309727.61,15.3,33.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,18,28.229,32.7,24.7,13.1,13.1,264730.5,309140.78,26.1,35.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,15,29.871,33.3,26.8,3.0,3.0,284687.91,311415.96,24.9,39.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,31,27.143,30.7,23.9,16.9,16.9,277197.63,309411.24,17.3,32.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,41,24.071,30.8,19.6,30.2,30.2,251062.96,309863.45,13.8,28.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,31,25.743,32.4,21.3,19.9,19.9,268468.38,309863.45,16.4,30.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,4,29.371,35.1,24.6,2.7,2.7,282910.3,311231.98,21.3,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,31,27.629,34.3,23.4,23.7,23.7,267260.61,309999.48,18.4,34.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,3,29.529,33.4,25.4,4.7,4.7,283796.01,310956.72,25.1,39.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,39,25.471,32.3,22.0,49.7,49.7,264381.33,309999.48,13.7,30.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,46,27.8,29.6,25.0,10.2,10.2,278600.71,309005.78,27.2,32.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,25,26.186,32.8,22.7,59.8,59.8,248104.88,309591.91,13.3,30.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,1,29.071,34.8,25.0,4.6,4.6,281941.52,311140.15,17.3,37.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,5,16.386,21.5,12.9,21.0,21.0,234479.61,309682.35,8.7,23.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-W16,2025-04-14,2025-04-20,11,27.829,34.7,23.7,17.2,17.2,269634.05,310272.03,14.8,34.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-W16,2025-04-14,2025-04-20,3,28.829,33.1,24.5,18.0,18.0,285514.07,310363.06,23.7,37.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-W16,2025-04-14,2025-04-20,248,26.657,32.1,22.7,34.3,34.3,255341.18,309501.55,11.5,29.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-W16,2025-04-14,2025-04-20,53,28.4,34.9,24.5,18.2,18.2,275307.77,310682.28,18.1,35.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-W16,2025-04-14,2025-04-20,4,28.371,34.5,23.8,12.2,12.2,279840.55,310819.39,20.9,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-W17,2025-04-21,2025-04-27,1,27.129,32.7,23.7,59.9,59.9,247943.38,310951.54,15.2,30.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W17,2025-04-21,2025-04-27,15,27.6,34.9,24.1,60.8,60.8,258309.12,311789.84,22.3,33.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W17,2025-04-21,2025-04-27,9,23.014,29.2,18.2,49.5,49.5,238403.21,310728.87,8.4,25.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W17,2025-04-21,2025-04-27,110,28.0,33.1,24.5,36.3,36.3,270538.69,311286.21,14.4,34.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W17,2025-04-21,2025-04-27,335,27.614,31.4,24.4,27.4,27.4,246591.2,310673.25,15.9,31.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W17,2025-04-21,2025-04-27,27,27.657,32.2,23.6,17.7,17.7,278670.47,310007.53,18.9,33.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W17,2025-04-21,2025-04-27,183,27.214,32.4,23.6,33.4,33.4,249536.6,310784.51,14.7,30.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-W17,2025-04-21,2025-04-27,18,28.514,32.9,25.0,8.2,8.2,272125.35,310062.9,25.7,36.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
